movieId,title,Year,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,War,Musical,Documentary,IMAX,Western,Film-Noir,(no genres listed),tmdbId,vote_average,vote_count,popularity,revenue,budget,runtime,rating
7053,Roberta (1935),1935,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31798.0,7.0,38,15.684,0,0,106,4.0
7054,Little Women (1949),1949,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43436.0,7.391,202,35.735,0,0,121,3.5
7055,Swing Time (1936),1936,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20325.0,6.81,203,19.747,2600000,886000,103,4.0
7056,"Public Enemy, The (1931)",1931,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,17687.0,7.247,308,25.971,557000,151000,83,4.25
7057,"Midsummer Night's Dream, A (1935)",1935,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19075.0,6.7,34,15.018,25002557,0,143,3.5
7058,Life with Father (1947),1947,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41465.0,6.4,51,14.153,0,0,118,3.5
7059,National Velvet (1944),1944,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17641.0,7.3,98,17.151,5840000,2770000,123,3.75
7060,Jesus Christ Superstar (1973),1973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12545.0,7.036,510,35.82,13200000,0,108,4.0
7061,Dark Victory (1939),1939,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27972.0,6.9,122,15.532,0,0,104,4.0
7062,Birdman of Alcatraz (1962),1962,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,898.0,7.5,258,29.035,3100000,2650000,147,4.0
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",1972,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,7.5,983,37.495,37041,370000,95,4.0
7064,Beauty and the Beast (La belle et la bête) (1946),1946,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,648.0,7.5,540,32.175,0,0,96,3.25
7065,"Birth of a Nation, The (1915)",1915,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,618.0,6.0,487,32.977,11000000,100000,193,2.0
7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),1965,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19120.0,7.326,285,20.608,78550,0,148,3.25
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",1971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11316.0,7.087,253,22.27,0,3100000,141,3.5
7070,Red River (1948),1948,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3089.0,7.4,469,35.589,9012000,3000000,133,4.0
7071,"Woman Under the Influence, A (1974)",1974,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29845.0,7.8,427,42.714,16626,0,155,5.0
7072,Stagecoach (1939),1939,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,995.0,7.7,1014,42.242,1103757,531374,96,3.5
7073,"Shot in the Dark, A (1964)",1964,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1594.0,7.3,481,35.143,12368234,0,102,2.5
7074,"Navigator, The (1924)",1924,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32318.0,7.2,202,17.565,0,0,65,3.5
7075,"Court Jester, The (1956)",1956,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11839.0,7.3,172,34.257,0,4000000,101,3.5
7076,Bullitt (1968),1968,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,916.0,7.138,1006,48.244,42300000,5500000,113,3.875
7078,Jezebel (1938),1938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1976.0,7.0,171,30.564,0,1250000,103,3.8333333333333335
7079,"Hunchback of Notre Dame, The (1939)",1939,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31685.0,7.2,173,28.911,6877900,1800000,117,3.5
7080,42nd Street (1933),1933,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3062.0,6.9,160,24.284,2281000,439000,89,4.0
7082,That Touch of Mink (1962),1962,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12708.0,6.5,148,34.465,0,0,99,3.75
7083,Sweet Dreams (1985),1985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42045.0,6.6,45,7.983,0,0,115,3.0
7084,"Play It Again, Sam (1972)",1972,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11610.0,7.5,522,22.075,0,0,85,3.75
7085,Send Me No Flowers (1964),1964,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4939.0,6.8,109,19.051,0,0,100,3.25
7086,Pygmalion (1938),1938,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25016.0,7.0,123,21.323,0,350000,96,3.5
7087,"Passage to India, A (1984)",1984,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15927.0,6.8,263,28.777,27201487,8000000,163,4.0
7088,Black Orpheus (Orfeu Negro) (1959),1959,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40423.0,7.0,188,17.225,0,0,100,4.0
7089,Amarcord (1973),1973,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7857.0,7.9,1023,26.39,0,0,123,4.0
7090,Hero (Ying xiong) (2002),2002,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,79.0,7.508,2061,52.795,177394432,31000000,99,3.9210526315789473
7091,Horse Feathers (1932),1932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13912.0,6.8,194,17.827,0,0,68,4.0
7092,Anna Karenina (1935),1935,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70881.0,6.6,76,15.288,1439000,1152000,95,3.5
7093,"Front Page, The (1974)",1974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987.0,7.3,311,29.987,0,4000000,105,3.75
7096,Rivers and Tides (2001),2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30140.0,7.3,36,7.868,0,0,90,5.0
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),1984,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,81.0,7.931,3240,77.401,3301446,1000000,117,4.0
7101,Doc Hollywood (1991),1991,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11821.0,6.336,556,40.322,54830779,20000000,104,3.0
7102,Dragnet (1987),1987,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10023.0,5.928,433,29.842,66673516,20000000,106,2.5
7103,Madhouse (1990),1990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51036.0,5.4,70,17.102,0,0,90,3.5
7104,1941 (1979),1979,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11519.0,5.9,550,33.939,94900000,35000000,118,2.6666666666666665
7107,Foul Play (1978),1978,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15659.0,6.3,197,19.834,45000000,5000000,116,2.75
7108,Crime Story (Zhong an zu) (1993),1993,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,18857.0,6.6,157,15.782,194720,0,107,3.25
7109,Beyond the Clouds (Al di là delle nuvole) (1996),1996,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33517.0,6.2,109,21.209,0,0,110,3.0
7114,"Collector, The (1965)",1965,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,42740.0,7.4,174,26.961,0,0,119,0.5
7115,Deep Red (Profondo rosso) (1975),1975,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,20126.0,7.767,1336,36.281,2864091,0,104,2.6
7116,Diabolique (Les diaboliques) (1955),1955,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,827.0,7.882,867,27.919,0,0,117,3.125
7117,Leprechaun (1993),1993,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11811.0,5.566,705,52.043,8556940,1000000,91,2.3
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),1987,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,20043.0,7.0,113,30.755,0,8000000,121,3.75
7121,Adam's Rib (1949),1949,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25431.0,7.1,275,26.603,9470000,1728000,100,4.75
7122,King of Hearts (1966),1966,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17685.0,7.2,57,10.034,0,0,102,5.0
7123,Naked Lunch (1991),1991,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2742.0,7.011,963,38.368,2641357,16000000,115,3.4444444444444446
7124,Grass (1999),1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22010.0,6.6,31,5.6,0,0,80,3.1666666666666665
7125,Spring Forward (1999),1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51145.0,6.8,14,6.93,0,0,110,2.0
7127,Run (1991),1991,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,48129.0,6.3,49,11.222,4409328,16000000,91,3.5
7131,"Summer Place, A (1959)",1959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18904.0,6.5,43,15.327,0,0,130,3.0
7132,"Night at the Opera, A (1935)",1935,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37719.0,7.4,444,29.798,0,0,96,4.111111111111111
7134,"Element of Crime, The (Forbrydelsens Element) (1984)",1984,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9063.0,6.4,180,33.016,0,0,104,4.0
7137,"Cooler, The (2003)",2003,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10744.0,6.699,314,17.989,10400000,4000000,101,3.55
7139,In America (2002),2002,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10511.0,7.146,309,14.385,0,0,105,3.857142857142857
7141,My Flesh and Blood (2003),2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22289.0,7.9,17,4.62,0,0,83,4.0
7142,Honey (2003),2003,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10028.0,6.315,1112,42.542,62646763,18000000,94,3.0
7143,"Last Samurai, The (2003)",2003,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,616.0,7.577,6392,77.832,456800000,140000000,154,3.903225806451613
7147,Big Fish (2003),2003,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,587.0,7.763,6776,60.04,123218424,70000000,125,3.8333333333333335
7149,Something's Gotta Give (2003),2003,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6964.0,6.627,1475,45.545,266728738,80000000,128,3.647058823529412
7150,Stuck on You (2003),2003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1792.0,5.323,617,30.029,65784503,55000000,119,2.8
7151,Girl with a Pearl Earring (2003),2003,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3635.0,6.587,1278,48.031,31466789,0,101,3.375
7153,"Lord of the Rings: The Return of the King, The (2003)",2003,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,122.0,8.476,22679,158.182,1118888979,94000000,201,4.118918918918919
7154,Mona Lisa Smile (2003),2003,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11820.0,6.93,1583,43.153,0,65000000,117,2.8
7155,Calendar Girls (2003),2003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8696.0,6.593,350,22.138,96542059,10000000,108,2.625
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12698.0,7.729,247,21.84,0,0,107,4.307692307692308
7158,House of Sand and Fog (2003),2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11093.0,7.15,685,34.129,16942795,16500000,126,3.7777777777777777
7160,Monster (2003),2003,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,504.0,7.221,2141,59.663,60378584,8000000,110,3.5294117647058822
7161,Cheaper by the Dozen (2003),2003,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11007.0,6.284,2616,51.186,190212113,40000000,98,1.9375
7162,Cold Mountain (2003),2003,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2289.0,6.918,1626,53.336,173013509,79000000,154,3.2916666666666665
7163,Paycheck (2003),2003,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,9620.0,6.185,1673,38.042,95427515,60000000,119,2.911764705882353
7164,Peter Pan (2003),2003,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10601.0,7.179,2481,53.846,121975011,100000000,113,3.083333333333333
7165,"Company, The (2003)",2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,52036.0,5.2,96,14.372,2281585,15000000,112,3.0
7167,Japanese Story (2003),2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13433.0,6.4,66,19.165,4098613,5740000,110,3.0
7169,Chasing Liberty (2004),2004,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14844.0,6.222,579,19.84,12195626,23000000,111,3.9375
7171,Aileen: Life and Death of a Serial Killer (2003),2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37088.0,6.8,117,18.239,0,0,89,3.5
7173,Along Came Polly (2004),2004,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5966.0,5.991,2668,49.892,178311729,42000000,90,3.0416666666666665
7175,Torque (2004),2004,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10718.0,5.2,522,29.185,46546197,40000000,84,2.25
7176,Crimson Gold (Talaye sorgh) (2003),2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40427.0,7.0,68,5.179,0,0,95,3.5
7177,Osama (2003),2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14757.0,7.0,98,7.748,0,46000,83,3.5
7178,"Great Gatsby, The (1974)",1974,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11034.0,6.3,434,26.594,26533200,6500000,144,3.0
7179,Wuthering Heights (1992),1992,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25095.0,6.64,253,45.757,0,0,105,2.5
7181,Ship of Fools (1965),1965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30080.0,6.6,78,17.436,0,0,149,3.5
7184,This Property is Condemned (1966),1966,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65012.0,6.3,83,30.115,2600000,4620000,110,4.5
7190,Jane Eyre (1970),1970,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131313.0,6.8,11,15.394,0,0,110,3.5
7191,Blame It on the Bellboy (1992),1992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34151.0,5.3,49,11.931,3000000,0,78,2.0
7192,Only the Strong (1993),1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15797.0,6.882,170,27.059,3283371,6000000,99,3.0
7193,"Adventures of Ford Fairlane, The (1990)",1990,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9548.0,6.0,187,38.745,20423389,49000000,104,3.0
7202,Beyond Re-Animator (2003),2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11429.0,6.0,326,26.87,0,3000000,95,3.0
7205,"Wind and the Lion, The (1975)",1975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14815.0,6.596,161,46.36,0,0,119,3.0
7206,Mon Oncle (My Uncle) (1958),1958,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.0,7.388,490,23.72,0,0,118,3.8333333333333335
7208,Dr. Jekyll and Mr. Hyde (1941),1941,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3022.0,6.4,151,32.77,0,0,113,3.75
7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",1953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778.0,7.0,409,26.503,0,0,87,3.5
7211,People Will Talk (1951),1951,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23152.0,7.1,73,21.615,0,0,110,3.5
7212,I Was a Male War Bride (1949),1949,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23567.0,6.9,121,17.093,0,0,105,4.25
7215,To Have and Have Not (1944),1944,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,22584.0,7.441,464,37.922,3650000,0,100,3.5
7216,High Sierra (1941),1941,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,27725.0,6.99,287,38.788,0,455000,100,4.166666666666667
7217,Dark Passage (1947),1947,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,16227.0,7.2,300,29.116,3430000,1678000,106,4.0
7218,"Ox-Bow Incident, The (1943)",1943,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,980.0,7.667,336,17.93,0,565000,76,4.5
7219,They Drive by Night (1940),1940,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16933.0,6.8,97,31.634,1596000,539000,95,4.0
7222,Reefer Madness (a.k.a. Tell Your Children) (1938),1938,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37833.0,4.1,93,19.615,0,100000,66,3.25
7223,D.O.A. (1950),1950,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,18995.0,6.9,154,15.263,0,0,83,2.5
7225,Pumping Iron (1977),1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5205.0,7.1,414,24.163,0,1000000,86,3.6666666666666665
7228,Cool World (1992),1992,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14239.0,5.5,650,25.122,14100000,30000000,102,2.5
7234,"Strada, La (1954)",1954,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,405.0,7.93,966,32.985,0,0,115,4.25
7235,Ichi the Killer (Koroshiya 1) (2001),2001,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9696.0,7.0,871,60.197,80631,1400010,129,3.4166666666666665
7236,"Boy and His Dog, A (1975)",1975,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4917.0,6.3,309,31.119,6900000,400000,90,4.0
7238,Ashes and Diamonds (Popiól i diament) (1958),1958,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5055.0,7.488,210,26.429,0,0,103,4.0
7243,Intolerance: Love's Struggle Throughout the Ages (1916),1916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3059.0,7.1,306,32.5,1750000,385907,197,3.5
7245,Tormented (1960),1960,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,28586.0,5.0,41,15.907,0,0,75,1.0
7247,Chitty Chitty Bang Bang (1968),1968,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11708.0,6.787,592,36.565,0,10000000,144,3.4545454545454546
7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",2001,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,27329.0,5.6,21,10.884,0,0,185,3.5
7251,Where the Day Takes You (1992),1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17736.0,6.225,52,12.127,0,3000000,105,4.0
7254,The Butterfly Effect (2004),2004,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1954.0,7.563,6989,66.601,96060858,13000000,113,3.630434782608696
7255,Win a Date with Tad Hamilton! (2004),2004,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13476.0,5.7,466,37.513,16980098,17000000,95,2.8125
7256,Touching the Void (2003),2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11194.0,7.497,366,22.828,13885802,0,106,4.0
7257,"Big Bounce, The (2004)",2004,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12634.0,4.91,229,22.584,6808550,50000000,88,2.0
7258,"Perfect Score, The (2004)",2004,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13505.0,5.8,437,21.32,0,0,93,2.75
7259,You Got Served (2004),2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14114.0,6.365,400,37.013,0,0,95,2.125
7260,Latter Days (2003),2003,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15708.0,6.8,223,15.368,819939,850000,108,3.5
7261,Barbershop 2: Back in Business (2004),2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21301.0,5.8,239,35.592,65070412,18000000,106,2.1666666666666665
7262,Catch That Kid (2004),2004,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20483.0,5.6,282,20.065,16951702,18000000,92,2.0
7263,Miracle (2004),2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14292.0,7.1,544,27.695,64400000,28000000,135,3.35
7264,An Amazing Couple (2002),2002,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44539.0,5.9,17,3.424,0,0,97,4.0
7265,"Dreamers, The (2003)",2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1278.0,7.2,2662,73.219,15100000,15000000,115,3.730769230769231
7266,"Lost Skeleton of Cadavra, The (2002)",2002,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18841.0,6.3,73,6.538,143312,40000,90,4.0
7282,"Hip Hop Witch, Da (2000)",2000,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,76176.0,2.0,16,5.65,0,0,86,1.0
7285,Thirteen (2003),2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11023.0,6.6,1489,48.346,10100000,2000000,100,3.611111111111111
7292,Best Defense (1984),1984,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11221.0,4.173,104,26.141,19265302,18000000,94,2.5
7293,50 First Dates (2004),2004,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824.0,6.855,6782,62.791,196482882,75000000,99,3.5531914893617023
7294,Welcome to Mooseport (2004),2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16784.0,5.1,151,25.197,14000000,30000000,110,3.25
7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),2003,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11083.0,7.035,101,13.287,0,0,95,3.6666666666666665
7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,337.0,7.0,130,28.069,11576431,0,91,3.6666666666666665
7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),1951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43376.0,7.6,225,19.589,0,0,115,3.5
7302,"Thief of Bagdad, The (1924)",1924,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28963.0,7.3,140,25.521,1490419,1135654,149,3.5
7303,The Diary of Anne Frank (1959),1959,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2576.0,7.2,322,35.174,0,3000000,180,4.0
7304,Allegro non troppo (1977),1977,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22561.0,7.1,86,15.621,0,0,85,4.0
7305,Black Widow (1987),1987,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,19345.0,6.169,181,20.772,25205460,10500000,102,2.5
7306,"Herod's Law (Ley de Herodes, La) (2000)",2000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14430.0,7.9,159,19.66,52000,0,123,3.0
7307,Flesh & Blood (1985),1985,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,12775.0,6.565,332,20.064,100000,6500000,126,3.0
7308,King Solomon's Mines (1985),1985,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9838.0,5.495,372,35.358,15057465,12500000,100,2.5
7310,Raw Deal (1986),1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2099.0,5.814,721,46.682,16209459,8500000,106,3.333333333333333
7311,"Goodbye, Mr. Chips (1939)",1939,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42852.0,7.4,104,16.389,0,0,114,3.6666666666666665
7312,"Follow Me, Boys! (1966)",1966,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40454.0,6.5,24,11.994,0,0,131,0.5
7315,Against the Ropes (2004),2004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8842.0,5.1,108,32.796,6432551,39000000,106,2.0
7316,Confessions of a Teenage Drama Queen (2004),2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11132.0,5.6,835,45.254,29331068,15000000,90,2.375
7317,EuroTrip (2004),2004,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9352.0,6.572,2341,57.422,20796847,25000000,93,3.1333333333333333
7318,"Passion of the Christ, The (2004)",2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,615.0,7.463,4066,87.216,611900000,30000000,127,2.6153846153846154
